,do_nothing,harvest_minerals,build_spawning_pool,train_zergling,train_queen,train_overlord,do_injection,attack
"(1, 11, 0, 12, 1, 1, 4, 5, 79, True, True, True, True, 1, 11, 11, 10, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 5, 78, True, True, True, True, 1, 11, 11, 10, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 5, 76, True, True, True, True, 1, 11, 11, 10, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 5, 76, True, True, True, True, 1, 11, 11, 10, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 4, 5, 75, True, True, True, True, 1, 11, 11, 10, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 6, 5, 74, True, True, True, True, 1, 11, 11, 10, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 6, 5, 74, True, False, True, True, 1, 11, 11, 11, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 6, 5, 74, True, False, True, False, 1, 11, 11, 11, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 8, 5, 73, False, False, True, False, 1, 11, 11, 11, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 8, 5, 73, True, False, True, False, 1, 11, 11, 12, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 8, 5, 73, True, False, True, True, 1, 11, 11, 12, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 12, 1, 1, 10, 5, 73, True, False, True, True, 1, 11, 11, 12, 1, 1, 4, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 10, 6, 81, False, False, True, False, 1, 11, 11, 12, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 10, 6, 89, True, False, True, False, 1, 11, 11, 12, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 10, 6, 97, True, False, True, False, 1, 11, 11, 12, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 12, 6, 97, True, False, True, True, 1, 11, 11, 12, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 12, 6, 96, True, False, True, True, 1, 11, 11, 12, 1, 1, 8, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 11, 6, 96, True, False, True, True, 1, 11, 11, 12, 1, 1, 7, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 8, 6, 105, False, False, True, False, 1, 11, 11, 12, 1, 1, 5, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 4, 6, 107, True, False, True, False, 1, 11, 11, 13, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 3, 6, 108, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 3, 6, 107, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 5, 6, 107, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 3, 6, 108, True, False, True, True, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 4, 6, 108, True, False, True, True, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 6, 116, True, True, True, True, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 6, 114, False, False, True, False, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 6, 114, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 6, 114, True, False, True, False, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 6, 114, True, False, True, True, 1, 11, 11, 13, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 6, 114, True, False, True, True, 1, 11, 11, 13, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 6, 113, True, False, True, True, 1, 11, 11, 14, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 6, 113, True, False, True, True, 1, 11, 11, 14, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 6, 6, 113, True, True, True, True, 1, 11, 11, 14, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 3, 6, 115, True, True, True, True, 1, 11, 11, 14, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 6, 115, True, True, True, True, 1, 11, 11, 15, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 6, 115, True, False, True, False, 1, 11, 11, 15, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 6, 115, True, False, True, True, 1, 11, 11, 15, 1, 1, 4, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 2, 6, 115, True, False, True, True, 1, 11, 11, 15, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 6, 115, False, False, False, False, 1, 11, 11, 15, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 6, 115, False, False, True, False, 1, 11, 11, 15, 1, 1, 6, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, False, False, True, False, 1, 11, 11, 15, 1, 1, 8, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, True, False, True, False, 1, 11, 11, 15, 1, 1, 8, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, True, False, True, False, 1, 11, 11, 15, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, True, False, True, True, 1, 11, 11, 15, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, False, False, False, False, 1, 11, 11, 16, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, False, False, True, False, 1, 11, 11, 16, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, True, False, True, False, 1, 11, 11, 16, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 113, True, False, True, False, 1, 11, 11, 16, 1, 1, 12, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 1, 7, 115, True, False, True, True, 1, 11, 11, 16, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 7, 115, True, False, True, True, 1, 11, 11, 16, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 7, 115, True, True, True, True, 1, 11, 11, 16, 1, 1, 10, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 7, 115, True, True, True, True, 1, 11, 11, 16, 1, 1, 12, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 7, 115, True, False, True, True, 1, 11, 11, 16, 1, 1, 14, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 7, 115, False, False, False, False, 1, 11, 11, 16, 1, 1, 14, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 8, 113, False, False, True, False, 1, 11, 11, 16, 1, 1, 12, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 8, 113, False, False, True, False, 1, 11, 11, 16, 1, 1, 9, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 8, 112, False, False, True, False, 1, 11, 11, 16, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 0, 8, 112, True, False, True, False, 1, 11, 11, 16, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 0, 8, 120, True, False, True, True, 1, 11, 11, 16, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 0, 8, 120, True, True, True, True, 1, 11, 11, 16, 1, 1, 6, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 0, 8, 120, True, True, True, True, 1, 11, 11, 16, 1, 1, 8, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, True, True, True, True, 1, 11, 11, 16, 1, 1, 8, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, True, False, True, False, 1, 11, 11, 16, 1, 1, 8, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, True, False, True, False, 1, 11, 11, 16, 1, 1, 7, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, False, False, True, False, 1, 11, 11, 16, 1, 1, 5, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, False, False, True, False, 1, 11, 11, 16, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, True, False, True, False, 1, 11, 11, 16, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 9, 117, False, False, True, False, 1, 11, 11, 16, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 9, 117, True, False, True, False, 1, 11, 11, 17, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 9, 117, False, False, False, False, 1, 11, 11, 17, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 9, 117, False, False, True, False, 1, 11, 11, 17, 1, 1, 4, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 9, 117, False, False, True, False, 1, 11, 11, 17, 1, 1, 3, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 9, 125, False, False, True, False, 1, 11, 11, 17, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 9, 125, True, False, True, False, 1, 11, 11, 17, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 4, 9, 125, True, False, True, True, 1, 11, 11, 17, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 4, 9, 125, True, False, True, True, 1, 11, 11, 17, 1, 1, 3, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 9, 133, True, True, True, True, 1, 11, 11, 17, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 9, 133, True, True, True, True, 1, 11, 11, 18, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 9, 133, True, False, True, False, 1, 11, 11, 18, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 9, 133, False, False, False, False, 1, 11, 11, 18, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 9, 133, False, False, True, False, 1, 11, 11, 18, 1, 1, 2, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 10, 131, False, False, True, False, 1, 11, 11, 18, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 4, 10, 131, True, False, True, False, 1, 11, 11, 18, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 10, 132, True, False, True, True, 1, 11, 11, 18, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 10, 133, True, False, True, True, 1, 11, 11, 18, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 10, 133, False, False, True, False, 1, 11, 11, 19, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 10, 141, True, False, True, False, 1, 11, 11, 19, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 10, 141, True, False, True, True, 1, 11, 11, 19, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 10, 141, False, False, True, False, 1, 11, 11, 19, 1, 1, 6, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 10, 141, True, False, True, False, 1, 11, 11, 19, 1, 1, 6, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 10, 140, True, False, True, False, 1, 11, 11, 19, 1, 1, 6, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 0, 10, 147, False, False, True, False, 1, 11, 11, 19, 1, 1, 8, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 0, 10, 147, False, False, True, False, 1, 11, 11, 20, 1, 1, 8, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 0, 10, 147, True, False, True, False, 1, 11, 11, 20, 1, 1, 8, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 10, 155, True, False, True, True, 1, 11, 11, 20, 1, 1, 8, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 10, 155, False, False, True, False, 1, 11, 11, 20, 1, 1, 7, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 11, 153, False, False, True, False, 1, 11, 11, 20, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 11, 153, True, False, True, False, 1, 11, 11, 20, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 153, False, False, False, False, 1, 11, 11, 20, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 153, False, False, True, False, 1, 11, 11, 20, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 153, True, False, True, False, 1, 11, 11, 20, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 11, 152, False, False, True, False, 1, 11, 11, 20, 1, 1, 6, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 4, 11, 160, True, False, True, False, 1, 11, 11, 20, 1, 1, 3, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 4, 11, 160, True, False, True, False, 1, 11, 11, 20, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 4, 11, 160, True, False, True, True, 1, 11, 11, 20, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 11, 161, True, False, True, False, 1, 11, 11, 20, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 11, 160, False, False, True, False, 1, 11, 11, 20, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 11, 160, True, False, True, False, 1, 11, 11, 20, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 11, 160, False, False, False, False, 1, 11, 11, 20, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 6, 11, 160, False, False, True, False, 1, 11, 11, 20, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 6, 11, 160, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 11, 162, True, False, True, False, 1, 11, 11, 22, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 12, 160, False, False, False, False, 1, 11, 11, 22, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 12, 160, False, False, False, False, 1, 11, 11, 22, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 6, 12, 160, False, False, True, False, 1, 11, 11, 22, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 12, 160, True, False, True, False, 1, 11, 11, 22, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 12, 159, False, False, True, False, 1, 11, 11, 22, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 12, 159, True, False, True, False, 1, 11, 11, 22, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 6, 12, 158, False, False, True, False, 1, 11, 11, 22, 1, 1, 4, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 6, 12, 158, True, False, True, False, 1, 11, 11, 22, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 6, 12, 158, True, False, True, True, 1, 11, 11, 22, 1, 1, 1, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 6, 12, 158, True, False, True, True, 1, 11, 11, 22, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 8, 12, 158, True, True, True, True, 1, 11, 11, 22, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 8, 12, 158, True, True, True, True, 1, 11, 11, 23, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 2, 1, 1, 0, 0, 11, True, True, True, True, 1, 11, 11, 5, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 2, 1, 1, 0, 0, 10, True, True, True, True, 1, 11, 11, 6, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 2, 1, 1, 0, 0, 10, True, True, True, True, 1, 11, 11, 6, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 3, 1, 1, 0, 0, 18, True, True, True, True, 1, 11, 11, 6, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 4, 1, 1, 0, 0, 26, True, True, True, True, 1, 11, 11, 6, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 4, 1, 1, 0, 0, 24, True, True, True, True, 1, 11, 11, 6, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 4, 1, 1, 0, 0, 24, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 4, 1, 1, 2, 0, 24, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, True, False, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, False, False, True, False, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, True, False, True, False, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, False, False, False, False, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 5, 1, 1, 2, 0, 32, False, False, True, False, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 0, 40, True, False, True, False, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 0, 40, True, False, True, True, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 6, 1, 1, 2, 0, 39, True, False, True, False, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 0, 47, True, False, True, True, 1, 11, 11, 8, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 1, 45, True, False, True, True, 1, 11, 11, 8, 1, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 1, 44, True, False, True, True, 1, 11, 11, 8, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 1, 44, True, True, True, True, 1, 11, 11, 8, 1, 1, 2, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 2, 1, 44, False, False, True, False, 1, 11, 11, 8, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 1, 44, True, False, True, False, 1, 11, 11, 8, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 1, 44, False, False, True, False, 1, 11, 11, 8, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 7, 1, 1, 4, 1, 44, True, False, True, False, 1, 11, 11, 9, 1, 1, 4, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
